Area Name,Address,Rent,Violent CrimeRate,Overall CrimeRate,Bed,Bath,Northeastern University_transit,Northeastern University_driving,Boston University_transit_distance,Boston University_driving_distance,Boston College_transit_distance,Boston College_driving_distance,Northeastern University_transit_cost,Boston University_transit_cost,Boston College_transit_cost
Fenway,"28 Edgerly Rd.,Unit 3,Boston,MA,02115,Fenway",4500,0.2866,1.86,2.0,2.0,461.0,1853,3325.0,1250,8019.0,12273,0.0,2.4,2.4
Coolidge Corner,"3 Greenway Ct.,Unit 3,Brookline,MA,02446,Coolidge Corner",4500,0.0,0.0,3.0,2.0,4170.0,3229,1762.0,1197,5544.0,4451,1.7,2.4,4.1
East Boston,"301 Border St.,Unit 607,Boston,MA,02128,East Boston",4500,0.0,0.0,3.0,2.0,7538.0,7949,9454.0,7433,14149.0,18109,4.1,4.1,4.1
Bay Village,"26 Piedmont,Unit 26,Boston,MA,02116,Bay Village",4500,0.0,0.0,2.0,1.0,2661.0,2525,4781.0,3544,9476.0,14587,1.7,2.4,2.4
Back Bay,"429 Marlborough,Unit 3B,Boston,MA,02115,Back Bay",4500,0.0,0.0,2.0,2.0,1455.0,1296,683.0,847,7960.0,11785,1.7,0.0,2.4
Roxbury,"29 Lambert St.,Unit 4,Boston,MA,02119,Roxbury",4500,0.38,0.07,4.0,1.0,1657.0,2108,5660.0,4212,9159.0,8536,1.7,1.7,4.1
Back Bay,"259 Beacon St.,Unit 70,Boston,MA,02116,Back Bay",4500,0.0,0.0,2.0,1.0,2443.0,2067,4267.0,1548,8962.0,12515,1.7,2.4,2.4
Back Bay,"50 Commonwealth,Unit 904,Boston,MA,02116,Back Bay",4500,0.0,0.0,2.0,2.0,2421.0,2940,4739.0,2070,9434.0,13100,1.7,2.4,2.4
Coolidge Corner,"45 Marion St.,Unit 404,Brookline,MA,02446,Coolidge Corner",4500,0.0,0.0,1.0,1.0,3522.0,3445,1868.0,2291,5560.0,3919,4.1,2.4,4.1
Beacon Hill,"102 Revere St.,Unit 2,Boston,MA,02114,Beacon Hill",4500,0.0,0.0,1.0,1.0,4987.0,3625,5613.0,3109,10643.0,13785,1.7,4.1,2.4
Roxbury,"55 Hutchings St.,Unit 4,Boston,MA,02121,Roxbury",4500,0.38,0.07,3.0,2.0,4490.0,4244,7890.0,6348,12043.0,11613,1.7,3.4,5.8
Beacon Hill,"102 Revere St.,Unit 3,Boston,MA,02114,Beacon Hill",4500,0.0,0.0,1.0,1.0,4988.0,3592,5614.0,3076,10644.0,13752,1.7,4.1,2.4
North End,"220 Hanover St.,Unit 15,Boston,MA,02113,North End",4500,0.0,0.0,3.0,1.0,4629.0,6442,5710.0,4646,11065.0,17861,2.4,4.1,2.4
Brighton,"128 Parsons St.,Unit 128,Boston,MA,02135,Brighton",4500,0.13,0.25,3.0,2.0,8857.0,9420,4217.0,3504,3613.0,2387,3.4,1.7,4.1
Brighton,"175 Washington St.,Unit 3606,Boston,MA,02135,Brighton",4500,0.13,0.25,2.0,1.0,6251.0,5395,3031.0,3110,3036.0,2797,2.4,2.4,2.4
Allston,"55 Brighton Ave.,Unit 517,Boston,MA,02134,Allston",4500,0.13,0.25,2.0,2.0,6297.0,5725,1095.0,846,4808.0,4223,3.4,1.7,2.4
Allston,"55 Brighton Ave.,Unit 515,Boston,MA,02134,Allston",4500,0.13,0.25,2.0,2.0,6297.0,5725,1095.0,846,4808.0,4223,3.4,1.7,2.4
Fenway,"16 Peterborough,Unit 504,Boston,MA,02215,Fenway",4500,0.2866,1.86,2.0,2.0,559.0,1020,872.0,1224,7889.0,6531,0.0,0.0,2.4
Allston,"12 Reedsdale St.,Unit 1,Boston,MA,02134,Allston",4500,0.13,0.25,3.0,2.0,6668.0,5806,1297.0,1188,4087.0,3958,4.1,2.4,2.4
Brighton,"175 Washington St.,Unit 2531,Boston,MA,02135,Brighton",4500,0.13,0.25,2.0,1.0,6251.0,5395,3031.0,3110,3036.0,2797,2.4,2.4,2.4
Allston,"18 Greylock Rd.,Unit 3,Boston,MA,02134,Allston",4500,0.13,0.25,4.0,1.0,7118.0,6542,1413.0,2248,4203.0,3567,3.4,2.4,2.4
Dorchester,"23 Ericsson St.,Unit 23,Boston,MA,02122,Dorchester",4500,0.284,0.37,3.0,2.0,15142.0,8986,18308.0,15199,23003.0,23704,4.1,2.4,2.4
Brighton,"2 Sutherland Rd.,Unit 51,Boston,MA,02135,Brighton",4500,0.13,0.25,3.0,1.0,8328.0,5503,3992.0,3637,1732.0,1947,4.1,2.4,2.4
Roxbury,"1948 Washington St.,Unit 5J,Boston,MA,02118,Roxbury",4500,0.38,0.07,2.0,2.0,1202.0,1047,4602.0,2874,12543.0,9893,1.7,1.7,4.1
Dorchester,"109 Ellington St.,Unit 1,Boston,MA,02121,Dorchester",4500,0.284,0.37,4.0,3.0,5490.0,5387,8890.0,7491,13043.0,11484,1.7,3.4,5.8
Back Bay,"90 Marlborough,Unit 1,Boston,MA,02116,Back Bay",4500,0.0,0.0,2.0,2.0,2686.0,2925,4362.0,2409,9057.0,13085,1.7,2.4,2.4
Dorchester,"247Furnish Savin Hill,Unit 2,Boston,MA,02125,Dorchester",4500,0.284,0.37,2.0,1.0,9318.0,4676,11640.0,14733,16335.0,23238,4.1,2.4,2.4
Allston,"55 Brighton Ave.,Unit 513,Boston,MA,02134,Allston",4500,0.13,0.25,2.0,2.0,6297.0,5725,1095.0,846,4808.0,4223,3.4,1.7,2.4
Allston,"55 Brighton Ave.,Unit 601,Boston,MA,02134,Allston",4500,0.13,0.25,2.0,2.0,6297.0,5725,1095.0,846,4808.0,4223,3.4,1.7,2.4
Mission Hill,"19 Sunset St.,Unit 2,Boston,MA,02120,Mission Hill",4500,0.0,0.0,3.0,1.0,1930.0,1744,5172.0,3264,7575.0,6464,2.4,3.4,4.1
Fenway,"566 Commonwealth Ave.,Unit PH2,Boston,MA,02215,Fenway",4500,0.2866,1.86,2.0,2.0,3333.0,1266,158.0,542,6679.0,6190,1.7,0.0,2.4
Dorchester,"247 Savin Hill Ave.,Unit 2,Boston,MA,02125,Dorchester",4500,0.284,0.37,2.0,1.0,9989.0,5116,13388.0,14580,16779.0,23085,4.1,4.1,2.4
Brighton,"1945 Commonwealth Ave.,Unit 47,Boston,MA,02135,Brighton",4500,0.13,0.25,1.0,1.0,7416.0,11551,4195.0,4287,1056.0,854,2.4,2.4,2.4
South Braintree,"1575 Washington St.,Unit 1575,Braintree,MA,02184,South Braintree",4500,0.0,0.0,4.0,1.0,25933.0,21643,29332.0,27857,32723.0,38183,5.8,5.8,4.1
Kendall Square,"10 Rogers St.,Unit 1220,Cambridge,MA,02142,Kendall Square",4500,0.0,0.0,2.0,2.0,6908.0,5159,8825.0,4203,13520.0,9370,2.4,2.4,2.4
Fenway,"1350 Boylston St.,Unit PH1612,Boston,MA,02215,Fenway",4506,0.2866,1.86,1.0,1.0,2881.0,1206,1441.0,1246,7792.0,6193,1.7,1.7,2.4
Jamaica Plain,"3611 Washington St.,Unit 2418,Boston,MA,02130,Jamaica Plain",4507,0.03,0.28,3.0,2.0,5960.0,4624,10350.0,7003,13496.0,8020,3.4,5.8,5.8
Brighton,"175 Washington St.,Unit 3153,Boston,MA,02135,Brighton",4509,0.13,0.25,2.0,2.0,7860.0,5395,3031.0,3110,3036.0,2797,3.4,2.4,2.4
Allston,"219 Western Ave.,Unit N921,Boston,MA,02134,Allston",4512,0.13,0.25,1.0,1.0,8495.0,5857,3543.0,4363,5629.0,5860,3.4,3.4,4.1
Allston,"219 Western Ave.,Unit S529,Boston,MA,02134,Allston",4515,0.13,0.25,1.0,1.0,8495.0,5857,3543.0,4363,5629.0,5860,3.4,3.4,4.1
Allston,"219 Western Ave.,Unit N420,Boston,MA,02134,Allston",4517,0.13,0.25,1.0,1.0,8495.0,5857,3543.0,4363,5629.0,5860,3.4,3.4,4.1
Jamaica Plain,"3611 Washington St.,Unit 2414,Boston,MA,02130,Jamaica Plain",4517,0.03,0.28,3.0,2.0,5960.0,4624,10350.0,7003,13496.0,8020,3.4,5.8,5.8
North End,"50 Causeway St.,Unit 2611,Boston,MA,02114,North End",4518,0.0,0.0,1.0,1.0,4902.0,4894,6827.0,4378,11522.0,15054,2.4,2.4,2.4
Fenway,"180 Brookline Ave.,Unit 737,Boston,MA,02215,Fenway",4522,0.2866,1.86,2.0,2.0,2573.0,1438,1287.0,1147,7772.0,6094,1.7,1.7,2.4
Mission Hill,"95 Saint Alphonsus,Unit 219,Boston,MA,02120,Mission Hill",4523,0.0,0.0,1.0,1.0,944.0,961,3652.0,2292,8000.0,6833,2.4,1.7,4.1
Fenway,"1282 Boylston St.,Unit 227,Boston,MA,02215,Fenway",4525,0.2866,1.86,2.0,1.0,739.0,972,745.0,1170,7762.0,6427,0.0,0.0,2.4
Fenway,"1260 Boylston St.,Unit PH20,Boston,MA,02215,Fenway",4525,0.2866,1.86,1.0,1.0,686.0,919,798.0,1116,7815.0,6481,0.0,0.0,2.4
Fenway,"180 Brookline Ave.,Unit 606,Boston,MA,02215,Fenway",4526,0.2866,1.86,1.0,1.0,2634.0,1429,1348.0,1153,7690.0,6100,1.7,1.7,2.4
Brighton,"175 Washington St.,Unit 3622,Boston,MA,02135,Brighton",4535,0.13,0.25,2.0,2.0,7860.0,5395,3031.0,3110,3036.0,2797,3.4,2.4,2.4
Back Bay,"30 Dalton,Unit 1409,Boston,MA,02115,Back Bay",4535,0.0,0.0,1.0,1.0,1443.0,1051,3446.0,1431,8140.0,13158,1.7,2.4,2.4
Bay Village,"212 Stuart St.,Unit 403,Boston,MA,02116,Bay Village",4540,0.0,0.0,1.0,1.0,2644.0,3864,4770.0,3348,9465.0,14935,1.7,2.4,2.4
Brighton,"530 Western Ave.,Unit 513,Boston,MA,02135,Brighton",4542,0.13,0.25,2.0,2.0,9483.0,7842,6251.0,6348,4694.0,4402,3.4,3.4,4.1
Mission Hill,"101 South Huntington Ave.,Unit 106,Boston,MA,02130,Mission Hill",4543,0.0,0.0,1.0,1.0,2123.0,2119,7986.0,2864,12681.0,6064,2.4,4.1,4.1
Brighton,"175 Washington St.,Unit 3417,Boston,MA,02135,Brighton",4550,0.13,0.25,2.0,2.0,7860.0,5395,3031.0,3110,3036.0,2797,3.4,2.4,2.4
Roxbury,"150 Camden St.,Unit 150 - 302,Boston,MA,02118,Roxbury",4550,0.38,0.07,2.0,2.0,134.0,618,4425.0,2194,9119.0,8737,0.0,4.1,4.1
Roxbury,"150 Camden St.,Unit 302,Boston,MA,02118,Roxbury",4550,0.38,0.07,2.0,2.0,134.0,618,4425.0,2194,9119.0,8737,0.0,4.1,4.1
Brighton,"175 Washington St.,Unit 2215,Boston,MA,02135,Brighton",4556,0.13,0.25,2.0,2.0,7860.0,5395,3031.0,3110,3036.0,2797,3.4,2.4,2.4
Back Bay,"77 Exeter St.,Unit 1-1906,Boston,MA,02116,Back Bay",4557,0.0,0.0,1.0,1.0,2082.0,1442,4145.0,2355,8840.0,13963,1.7,2.4,2.4
Fenway,"200 Brookline Ave.,Unit 513,Boston,MA,02215,Fenway",4564,0.2866,1.86,1.0,1.0,2612.0,1566,1228.0,1032,7810.0,5979,1.7,1.7,2.4
Brighton,"175 Washington St.,Unit 2631,Boston,MA,02135,Brighton",4565,0.13,0.25,2.0,1.0,7860.0,5395,3031.0,3110,3036.0,2797,3.4,2.4,2.4
Brighton,"175 Washington St.,Unit 2514,Boston,MA,02135,Brighton",4573,0.13,0.25,2.0,2.0,7860.0,5395,3031.0,3110,3036.0,2797,3.4,2.4,2.4
Fenway,"200 Brookline Ave.,Unit 716,Boston,MA,02215,Fenway",4574,0.2866,1.86,1.0,1.0,2612.0,1566,1228.0,1032,7810.0,5979,1.7,1.7,2.4
Brighton,"125 Guest St.,Unit 614,Boston,MA,02135,Brighton",4583,0.13,0.25,2.0,2.0,7493.0,8760,2523.0,2369,4523.0,3390,3.4,1.7,2.4
Fenway,"1330 Boylston St.,Unit 909,Boston,MA,02215,Fenway",4586,0.2866,1.86,1.0,1.0,3634.0,1131,699.0,1328,7716.0,6269,1.7,0.0,2.4
Fenway,"1330 Boylston St.,Unit 604,Boston,MA,02215,Fenway",4586,0.2866,1.86,1.0,1.0,3634.0,1131,699.0,1328,7716.0,6269,1.7,0.0,2.4
Fenway,"180 Brookline Ave.,Unit 1126,Boston,MA,02215,Fenway",4588,0.2866,1.86,1.0,1.0,2573.0,1438,1287.0,1147,7772.0,6094,1.7,1.7,2.4
Allston,"7 Wadsworth St.,Boston,MA,02134,Allston",4600,0.13,0.25,4.0,2.0,4495.0,5858,968.0,1308,5108.0,5032,2.4,0.0,2.4
Back Bay,"348 Marlborough St.,Unit 3,Boston,MA,02116,Back Bay",4600,0.0,0.0,1.0,1.0,1685.0,1681,1011.0,1231,8102.0,7396,1.7,0.0,2.4
Allston,"15 Farrington Ave.,Unit 2,Boston,MA,02134,Allston",4600,0.13,0.25,4.0,2.0,6720.0,5367,1518.0,1272,4451.0,4384,3.4,1.7,2.4
Allston,"55 Brighton Ave.,Unit 302,Boston,MA,02134,Allston",4600,0.13,0.25,2.0,2.0,6297.0,5725,1095.0,846,4348.0,4223,3.4,1.7,2.4
Mission Hill,"682 Parker,Unit 1,Boston,MA,02120,Mission Hill",4600,0.0,0.0,3.0,2.0,829.0,863,3747.0,2635,8677.0,7210,0.0,1.7,4.1
Kendall Square,"10 Rogers,Unit 420,Cambridge,MA,02142,Kendall Square",4600,0.0,0.0,2.0,2.0,6913.0,5159,8830.0,4203,13525.0,9370,2.4,2.4,2.4
Allston,"40 Brainerd Rd.,Unit 1,Boston,MA,02134,Allston",4600,0.13,0.25,4.0,2.0,5236.0,4147,1533.0,1485,4323.0,4056,1.7,2.4,2.4
Back Bay,"430 Marlborough,Unit 4,Boston,MA,02115,Back Bay",4600,0.0,0.0,2.0,1.0,1456.0,1297,682.0,848,7961.0,11786,1.7,0.0,2.4
Back Bay,"170 Tremont St.,Unit 702,Boston,MA,02111,Back Bay",4600,0.0,0.0,2.0,1.0,3176.0,3354,5096.0,4097,9790.0,15478,2.4,2.4,2.4
Riverside,"1008 Massachusetts Ave.,Unit 305,Cambridge,MA,02138,Riverside",4600,0.0,0.0,2.0,2.0,4352.0,5619,6299.0,3175,10993.0,9358,1.7,4.1,4.1
Coolidge Corner ,"12 Short St.,Unit 3,Brookline,MA,02446,Coolidge Corner ",4600,0.0,0.0,3.0,1.0,6516.0,3896,2282.0,2196,9836.0,3522,4.1,2.4,2.4
North End,"64 North Margin St.,Unit 5R,Boston,MA,02113,North End",4600,0.0,0.0,2.0,1.0,5017.0,6364,6957.0,5079,11652.0,17783,2.4,2.4,2.4
Kendall Square,"31 6th St.,Unit 1,Cambridge,MA,02141,Kendall Square",4600,0.0,0.0,4.0,1.0,8492.0,5745,4918.0,4163,11037.0,9330,3.4,5.1,5.8
Midtown,"48 Winter St.,Unit 5F,Boston,MA,02108,Midtown",4600,0.0,0.0,2.0,2.0,3488.0,3274,5420.0,4018,10115.0,15398,2.4,2.4,2.4
Allston,"55 Brighton Ave.,Unit 604,Boston,MA,02134,Allston",4600,0.13,0.25,2.0,2.0,6297.0,5725,1095.0,846,4808.0,4223,3.4,1.7,2.4
Allston,"17 Imrie,Unit 1,Boston,MA,02134,Allston",4600,0.13,0.25,4.0,1.0,6304.0,5908,1954.0,1834,3886.0,3310,3.4,1.7,2.4
Allston,"42 Brainerd Rd.,Unit 1,Boston,MA,02134,Allston",4600,0.13,0.25,4.0,3.0,5249.0,4160,1546.0,1474,4336.0,4069,1.7,2.4,2.4
North End,"1 Canal St.,Unit 810,Boston,MA,02114,North End",4610,0.0,0.0,1.0,1.0,4917.0,5252,6441.0,4736,11135.0,17935,2.4,2.4,2.4
Fenway,"180 Brookline Ave.,Unit 553,Boston,MA,02215,Fenway",4610,0.2866,1.86,2.0,2.0,2573.0,1438,1287.0,1147,7772.0,6094,1.7,1.7,2.4
Fenway,"180 Brookline Ave.,Unit 1226,Boston,MA,02215,Fenway",4613,0.2866,1.86,1.0,1.0,2634.0,1429,1348.0,1153,7690.0,6100,1.7,1.7,2.4
Fenway,"200 Brookline Ave.,Unit 313,Boston,MA,02215,Fenway",4614,0.2866,1.86,1.0,1.0,2612.0,1566,1228.0,1032,7810.0,5979,1.7,1.7,2.4
Bay Village,"212 Stuart St.,Unit 703,Boston,MA,02116,Bay Village",4620,0.0,0.0,1.0,1.0,2644.0,3864,4770.0,3348,9465.0,14935,1.7,2.4,2.4
Fenway,"200 Brookline Ave.,Unit 1007,Boston,MA,02215,Fenway",4624,0.2866,1.86,1.0,1.0,2612.0,1566,1228.0,1032,7810.0,5979,1.7,1.7,2.4
North End,"50 Causeway St.,Unit 2512,Boston,MA,02114,North End",4628,0.0,0.0,1.0,1.0,4902.0,4894,6827.0,4378,11522.0,15054,2.4,2.4,2.4
North End,"50 Causeway St.,Unit 3411,Boston,MA,02114,North End",4638,0.0,0.0,1.0,1.0,4902.0,4894,6827.0,4378,11522.0,15054,2.4,2.4,2.4
Fenway,"180 Brookline Ave.,Unit 1326,Boston,MA,02215,Fenway",4638,0.2866,1.86,1.0,1.0,2573.0,1438,1287.0,1147,7772.0,6094,1.7,1.7,2.4
Charlestown,"75 West School St.,Unit 318,Boston,MA,02129,Charlestown",4642,0.0,0.0,2.0,2.0,6306.0,6004,8547.0,5488,13242.0,16164,0.0,0.0,0.0
Charlestown,"50 Hood Park Dr.,Unit 240,Boston,MA,02129,Charlestown",4646,0.0,0.0,2.0,2.0,9976.0,7504,10543.0,6988,15238.0,17664,4.1,4.1,4.1
Mission Hill,"8 Eldora St.,Unit 2,Boston,MA,02120,Mission Hill",4650,0.0,0.0,3.0,2.0,1980.0,1771,7456.0,3291,12151.0,6491,2.4,4.1,4.1
Brighton,"25 Greycliff Rd.,Unit 1,Boston,MA,02135,Brighton",4650,0.13,0.25,3.0,1.0,7687.0,11319,4466.0,4597,520.0,520,2.4,2.4,0.0
North End,"244 Hanover St.,Unit 630,Boston,MA,02113,North End",4650,0.0,0.0,2.0,1.0,4673.0,6485,5754.0,4689,11108.0,17904,2.4,4.1,2.4
Brighton,"25 Greycliff Rd.,Unit 1,Boston,MA,02135,Brighton",4650,0.13,0.25,3.0,1.0,7687.0,11319,4466.0,4597,520.0,520,2.4,2.4,0.0
Fenway,"75 Peterborough,Unit 308,Boston,MA,02215,Fenway",4650,0.2866,1.86,2.0,2.0,624.0,1493,1567.0,1391,7828.0,6338,0.0,1.7,2.4
Charlestown,"3 Bartlett,Unit 1,Boston,MA,02129,Charlestown",4650,0.0,0.0,3.0,2.0,7139.0,6240,9142.0,5724,13835.0,16400,0.0,4.1,4.1
Fort Hill,"145 Marcella St.,Unit 2,Boston,MA,02119,Fort Hill",4650,0.0,0.0,3.0,2.0,2437.0,1660,5837.0,3764,15926.0,7650,1.7,3.4,4.1
Brighton,"1657 Commonwealth Ave.,Unit 7,Boston,MA,02135,Brighton",4650,0.13,0.25,4.0,2.0,6342.0,5494,3122.0,3847,2235.0,2054,2.4,2.4,2.4
North Cambridge,"165 Cambridge Park Dr.,Unit 316,Cambridge,MA,02140,North Cambridge",4660,0.0,0.0,2.0,2.0,12430.0,10014,15597.0,8520,20292.0,10396,4.1,2.4,2.4
Fenway,"1330 Boylston St.,Unit 1317,Boston,MA,02215,Fenway",4661,0.2866,1.86,1.0,1.0,3634.0,1131,699.0,1328,7716.0,6269,1.7,0.0,2.4
Fenway,"200 Brookline Ave.,Unit 713,Boston,MA,02215,Fenway",4664,0.2866,1.86,1.0,1.0,2612.0,1566,1228.0,1032,7810.0,5979,1.7,1.7,2.4
North Cambridge,"1 Whittemore Ave.,Unit 218,Cambridge,MA,02140,North Cambridge",4664,0.0,0.0,3.0,2.0,9393.0,10565,14543.0,9071,12058.0,10947,3.4,4.1,5.8
Brighton,"175 Washington St.,Unit 201,Boston,MA,02135,Brighton",4673,0.13,0.25,2.0,1.0,7860.0,5395,3031.0,3110,3036.0,2797,3.4,2.4,2.4
Brighton,"175 Washington St.,Unit 101,Boston,MA,02135,Brighton",4673,0.13,0.25,2.0,1.0,7860.0,5395,3031.0,3110,3036.0,2797,3.4,2.4,2.4
Fenway,"75 Peterborough,Unit 605,Boston,MA,02215,Fenway",4675,0.2866,1.86,2.0,2.0,624.0,1493,1567.0,1391,7828.0,6338,0.0,1.7,2.4
Fenway,"180 Brookline Ave.,Unit 935,Boston,MA,02215,Fenway",4676,0.2866,1.86,1.0,1.0,2573.0,1438,1287.0,1147,7772.0,6094,1.7,1.7,2.4
Brighton,"175 Washington St.,Unit 2327,Boston,MA,02135,Brighton",4680,0.13,0.25,2.0,2.0,7860.0,5395,3031.0,3110,3036.0,2797,3.4,2.4,2.4
Brighton,"175 Washington St.,Unit 204,Boston,MA,02135,Brighton",4692,0.13,0.25,2.0,2.0,7860.0,5395,3031.0,3110,3036.0,2797,3.4,2.4,2.4
Allston,"1185 Commonwealth Ave.,Unit 101,Boston,MA,02134,Allston",4695,0.13,0.25,4.0,2.0,6596.0,5776,1225.0,1115,4015.0,3885,4.1,2.4,2.4
Roxbury,"150 Camden St.,Unit 150 - 504,Boston,MA,02118,Roxbury",4700,0.38,0.07,2.0,2.0,134.0,618,4425.0,2194,13516.0,8737,0.0,4.1,4.1
Allston,"55 Brighton Ave.,Unit 605,Boston,MA,02134,Allston",4700,0.13,0.25,2.0,2.0,5445.0,5725,1095.0,846,4808.0,4223,3.4,1.7,2.4
Dorchester,"777 Columbia Rd.,Unit 2,Boston,MA,02125,Dorchester",4700,0.284,0.37,4.0,2.0,8591.0,3229,11990.0,11103,15381.0,19608,4.1,4.1,2.4
Waterfront,"85 East India Row,Unit PH H,Boston,MA,02110,Waterfront",4700,0.0,0.0,1.0,1.0,4981.0,5163,6897.0,6864,11592.0,16570,2.4,2.4,2.4
Roxbury,"150 Camden St.,Unit 504,Boston,MA,02118,Roxbury",4700,0.38,0.07,2.0,2.0,134.0,618,4425.0,2194,13516.0,8737,0.0,4.1,4.1
Roxbury,"120 Regent,Unit 3,Boston,MA,02119,Roxbury",4700,0.38,0.07,4.0,2.0,3438.0,2005,12232.0,4591,12328.0,8722,1.7,4.1,5.8
Roxbury,"285 Roxbury St.,Boston,MA,02119,Roxbury",4700,0.38,0.07,4.0,2.0,1408.0,993,5054.0,3097,8910.0,8480,1.7,3.4,4.1
Brighton,"365 Western Ave.,Unit 501,Boston,MA,02135,Brighton",4700,0.13,0.25,3.0,2.0,6868.0,7225,5633.0,5731,5064.0,4166,3.4,3.4,4.1
Back Bay,"100 Arlington St.,Unit 4K,Boston,MA,02116,Back Bay",4700,0.0,0.0,1.0,1.0,2499.0,2359,4619.0,2951,9314.0,14381,1.7,2.4,2.4
Roxbury,"871 Harrison Ave.,Unit 2,Boston,MA,02118,Roxbury",4700,0.38,0.07,3.0,1.0,2554.0,1149,5953.0,2848,9678.0,9996,1.7,1.7,4.1
Roxbury,"285 Roxbury St.,Boston,MA,02119,Roxbury",4700,0.38,0.07,4.0,2.0,1408.0,993,5054.0,3097,8910.0,8480,1.7,3.4,4.1
Roxbury,"871 Harrison Ave.,Unit 3,Boston,MA,02118,Roxbury",4700,0.38,0.07,3.0,1.0,2554.0,1149,5953.0,2849,9678.0,9996,1.7,1.7,4.1
Roxbury,"871 Harrison Ave.,Unit 1,Boston,MA,02118,Roxbury",4700,0.38,0.07,3.0,1.0,2554.0,1149,5953.0,2848,9678.0,9996,1.7,1.7,4.1
North End,"50 Causeway St.,Unit 3012,Boston,MA,02114,North End",4703,0.0,0.0,1.0,1.0,4902.0,4894,6827.0,4378,11522.0,15054,2.4,2.4,2.4
Charlestown,"75 West School St.,Unit 517,Boston,MA,02129,Charlestown",4709,0.0,0.0,2.0,2.0,6306.0,6004,7702.0,5488,15421.0,16164,0.0,0.0,0.0
Fenway,"1350 Boylston St.,Unit PH1702,Boston,MA,02215,Fenway",4718,0.2866,1.86,1.0,1.0,2881.0,1206,1441.0,1246,7792.0,6193,1.7,1.7,2.4
Bay Village,"212 Stuart St.,Unit 506,Boston,MA,02116,Bay Village",4725,0.0,0.0,1.0,1.0,2644.0,3864,4770.0,3348,9465.0,14935,1.7,2.4,2.4
Brighton,"175 Washington St.,Unit 3307,Boston,MA,02135,Brighton",4725,0.13,0.25,2.0,2.0,7860.0,5395,3031.0,3110,3036.0,2797,3.4,2.4,2.4
Fenway,"180 Brookline Ave.,Unit 1106,Boston,MA,02215,Fenway",4735,0.2866,1.86,2.0,2.0,2634.0,1429,1348.0,1153,7690.0,6100,1.7,1.7,2.4
Allston,"1193 Commonwealth Ave.,Unit 101,Boston,MA,02134,Allston",4740,0.13,0.25,4.0,2.0,4414.0,5745,1194.0,1084,3984.0,3854,2.4,2.4,2.4
Chinatown,"660 Washington St.,Unit 7H,Boston,MA,02116,Chinatown",4745,0.0,0.0,2.0,2.0,3376.0,4495,5296.0,6890,9990.0,15909,2.4,2.4,2.4
Dorchester,"7 Lorenzo St.,Boston,MA,02122,Dorchester",4750,0.284,0.37,3.0,2.0,15241.0,8466,17704.0,14679,22399.0,23184,4.1,2.4,2.4
Back Bay,"306 Commonwealth Ave.,Unit 2,Boston,MA,02115,Back Bay",4750,0.0,0.0,2.0,1.0,1738.0,1990,3247.0,1540,7941.0,13144,1.7,2.4,2.4
East Boston,"66 Wordsworth St.,Unit PH,Boston,MA,02128,East Boston",4750,0.0,0.0,3.0,2.0,10664.0,10121,11181.0,9605,15876.0,22443,2.4,4.1,4.1
Allston,"9 Gardner Ter.,Unit 3,Boston,MA,02134,Allston",4750,0.13,0.25,3.0,2.0,4041.0,6142,798.0,1096,5506.0,4820,2.4,0.0,2.4
Mission Hill,"16 Delle Ave.,Unit 1,Boston,MA,02120,Mission Hill",4750,0.0,0.0,3.0,2.0,1013.0,1345,5240.0,2794,8444.0,7182,0.0,3.4,4.1
Allston,"40 Malvern St.,Unit 304,Boston,MA,02134,Allston",4750,0.13,0.25,2.0,2.0,3995.0,6084,752.0,1038,5460.0,4560,2.4,0.0,2.4
Kenmore,"19 Aberdeen St.,Unit 4,Boston,MA,02215,Kenmore",4750,0.0,0.0,3.0,1.0,3117.0,1960,729.0,715,7099.0,5662,1.7,1.7,2.4
Back Bay,"60 Clearway St.,Unit 1,Boston,MA,02115,Back Bay",4750,0.0,0.0,2.0,1.0,1427.0,1251,3499.0,1637,8193.0,13265,1.7,2.4,2.4
Fenway,"180 Brookline Ave.,Unit 1153,Boston,MA,02215,Fenway",4760,0.2866,1.86,2.0,2.0,2634.0,1429,1348.0,1153,7690.0,6100,1.7,1.7,2.4
Fenway,"1330 Boylston St.,Unit 609,Boston,MA,02215,Fenway",4761,0.2866,1.86,1.0,1.0,9002.0,6850,8227.0,7064,1926.0,2031,3.4,1.7,0.0
North End,"50 Causeway St.,Unit 709,Boston,MA,02114,North End",4773,0.0,0.0,2.0,2.0,4902.0,4894,6827.0,4378,11522.0,15054,2.4,2.4,2.4
Back Bay,"77 Exeter St.,Unit 1-1206,Boston,MA,02116,Back Bay",4777,0.0,0.0,1.0,1.0,2082.0,1442,4145.0,2355,8840.0,13963,1.7,2.4,2.4
Midtown,"665 Washington St.,Unit 709,Boston,MA,02116,Midtown",4781,0.0,0.0,2.0,2.0,3413.0,4532,5333.0,6927,10027.0,15946,2.4,2.4,2.4
Fenway,"180 Brookline Ave.,Unit 1306,Boston,MA,02215,Fenway",4785,0.2866,1.86,2.0,2.0,2634.0,1429,1348.0,1153,7690.0,6100,1.7,1.7,2.4
Fenway,"1330 Boylston St.,Unit 1312,Boston,MA,02215,Fenway",4786,0.2866,1.86,1.0,1.0,3634.0,1131,699.0,1328,7716.0,6269,1.7,0.0,2.4
